"","id","host_id","host_response_time","host_response_rate","host_accept_rate","superhost","n_host_listings","room_type","bedrooms","beds","price","n_reviews","rev_rating","rev_accuracy","rev_clean","rev_checkin","rev_comm","rev_location","rev_value","license","instant_bookable","waterfront","balcony","kitchen","oven","wifi","tv","coffee_maker","washer","dishwasher","free_parking","fireplace","hot_tub","gym","airco","greeting_host","crib","luggage_dropoff","single_level","changing_table","fire_extinguisher","security_cameras","carbon_monoxide_alarm","private_entry","mean_review"
"11627",33793066,253638297,NA,NA,NA,FALSE,1,"Entire home/apt",1,2,209,2,5,5,5,5,5,5,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5
"11628",36998838,3389267,NA,NA,"100%",TRUE,1,"Entire home/apt",1,1,209,11,5,5,5,5,5,4.91,4.82,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,4.955
"11629",40552558,314141568,"within an hour","100%","100%",TRUE,1,"Entire home/apt",NA,1,209,64,5,4.95,4.98,4.97,4.95,5,4.95,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,4.96666666666667
"11630",916096,4917532,"within a day","100%","85%",FALSE,1,"Entire home/apt",2,2,210,59,4.62,4.79,4.59,4.86,4.91,4.9,4.72,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4.795
"11631",1193782,6522776,NA,NA,NA,FALSE,2,"Entire home/apt",2,2,210,14,4.8,4.9,4.3,5,5,4.9,4.7,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,4.8
"11632",2347301,11300670,NA,NA,NA,FALSE,1,"Entire home/apt",3,6,210,51,4.84,4.82,4.63,4.96,4.94,4.76,4.76,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,4.81166666666667
"11633",2829338,14474178,NA,NA,NA,FALSE,1,"Entire home/apt",3,6,210,19,4.95,4.95,4.89,5,5,4.95,4.89,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,4.94666666666667
"11634",3357259,16940497,NA,NA,NA,FALSE,1,"Entire home/apt",3,5,210,9,4.56,4.44,4.44,5,4.86,4.78,4.44,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.66
"11635",3649207,5484579,NA,NA,NA,FALSE,1,"Entire home/apt",3,3,210,2,5,5,5,5,5,5,5,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,5
"11636",6459278,26573728,"within an hour","100%",NA,FALSE,1,"Entire home/apt",1,1,210,21,4.89,4.95,4.95,4.95,4.95,4.94,4.79,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4.92166666666667
"11637",6533303,34167670,NA,NA,NA,TRUE,1,"Entire home/apt",2,2,210,52,4.87,4.92,4.59,4.86,4.96,4.94,4.61,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,4.81333333333333
"11638",6724346,35211934,NA,NA,NA,FALSE,1,"Entire home/apt",2,1,210,14,4.92,4.62,4.92,5,4.92,4.23,4.54,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,4.705
"11639",6833036,35468291,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,210,4,4.75,4.75,4.75,5,5,5,4.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4.83333333333333
"11640",6845634,28541859,NA,NA,NA,FALSE,1,"Entire home/apt",2,2,210,4,4.5,4.75,3.75,4.75,4.25,4.75,4.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.45833333333333
"11641",7033173,36872336,NA,NA,NA,FALSE,1,"Entire home/apt",2,2,210,27,4.89,4.96,4.85,4.78,4.96,4.96,4.7,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4.86833333333333
"11642",7316463,23703363,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,210,14,4.79,4.86,4.86,4.93,4.79,5,4.86,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4.88333333333333
"11643",7969191,26045647,"within an hour","83%","100%",TRUE,4,"Entire home/apt",2,2,210,31,4.68,4.58,4.29,4.84,4.87,4.81,4.39,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,4.63
"11644",8125494,26858659,NA,NA,NA,FALSE,1,"Entire home/apt",3,4,210,1,5,5,5,5,5,5,5,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,5
"11645",8421659,10869261,NA,NA,NA,FALSE,1,"Entire home/apt",1,2,210,34,4.97,4.88,4.91,4.97,4.97,4.91,4.58,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.87
"11646",8786022,45641998,"within a day","76%","37%",TRUE,0,"Entire home/apt",1,2,210,14,5,4.93,5,5,5,5,4.86,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4.965
"11647",8880426,46470111,NA,NA,NA,FALSE,2,"Entire home/apt",2,2,210,1,4,4,4,5,5,5,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,4.66666666666667
"11648",8893580,46528989,NA,NA,NA,FALSE,1,"Entire home/apt",2,2,210,26,4.85,4.92,4.65,5,5,4.88,4.73,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4.86333333333333
"11649",12213244,8494940,NA,NA,NA,FALSE,1,"Entire home/apt",2,2,210,48,4.96,4.98,4.96,4.98,5,4.88,4.75,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,4.925
"11650",12314549,28052937,NA,NA,NA,FALSE,1,"Entire home/apt",2,2,210,24,4.88,4.83,4.88,5,5,5,4.75,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.91
"11651",12427626,67222167,NA,NA,NA,FALSE,1,"Entire home/apt",3,3,210,10,4.78,4.78,4.89,4.56,4.67,4.89,5,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4.79833333333333
"11652",12661281,19640285,NA,NA,NA,FALSE,1,"Entire home/apt",3,3,210,17,4.94,4.94,4.82,4.71,5,4.88,4.82,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,4.86166666666667
"11653",13059644,12796222,NA,NA,NA,FALSE,1,"Entire home/apt",2,2,210,9,4.44,4.89,4.78,4.11,4.67,4.44,4.33,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4.53666666666667
"11654",13256599,13213532,"within a few hours","100%","75%",TRUE,3,"Entire home/apt",2,2,210,78,4.82,4.87,4.87,4.95,4.92,4.99,4.76,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,4.89333333333333
"11655",13855744,16801543,NA,NA,NA,FALSE,1,"Entire home/apt",2,4,210,3,5,5,5,5,5,5,5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,5
"11656",13912800,82468936,NA,NA,NA,FALSE,1,"Entire home/apt",3,3,210,31,4.93,4.8,4.5,4.87,4.87,4.5,4.63,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,4.695
"11657",14829814,51392892,NA,NA,NA,FALSE,1,"Entire home/apt",2,2,210,5,4.2,4.6,4,4.8,4.2,3.8,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.23333333333333
"11658",14833055,14114810,"within an hour","100%","0%",FALSE,1,"Entire home/apt",3,5,210,13,4.92,5,4.92,4.83,4.69,4.75,4.67,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4.81
"11659",14863901,62741298,NA,NA,NA,FALSE,1,"Entire home/apt",2,2,210,3,5,4.67,5,5,5,5,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.945
"11660",15109768,55929478,"within an hour","90%","100%",FALSE,2,"Entire home/apt",1,1,210,53,4.72,4.87,4.64,4.73,4.81,4.96,4.62,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4.77166666666667
"11661",16208146,105879755,NA,NA,NA,FALSE,1,"Private room",1,1,210,10,4.9,5,4.7,4.3,4.5,5,4.7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4.7
"11662",16404688,107474210,"within an hour","100%","80%",FALSE,1,"Entire home/apt",3,4,210,25,5,5,4.96,5,5,4.92,4.84,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,4.95333333333333
"11663",16525186,1464510,"within an hour","100%","82%",FALSE,11,"Entire home/apt",3,4,210,50,4.47,4.51,4.51,4.47,4.62,4.83,4.36,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,4.55
"11664",17278364,89881275,NA,NA,NA,TRUE,1,"Entire home/apt",2,2,210,19,4.95,4.95,5,5,5,4.84,4.84,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.93833333333333
"11665",17648302,15406544,NA,NA,NA,FALSE,1,"Entire home/apt",2,2,210,1,4,4,4,5,4,4,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,4.16666666666667
"11666",18028440,123999225,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,210,7,4.29,4,4.57,4.14,4.14,4.71,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,4.26
"11667",18627099,88871552,NA,NA,NA,FALSE,1,"Entire home/apt",1,2,210,21,4.53,4.95,4.42,4.95,4.84,4.74,4.37,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.71166666666667
"11668",18993961,10794639,NA,NA,NA,FALSE,1,"Entire home/apt",2,4,210,4,4.75,5,4.75,5,5,4.75,4.75,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4.875
"11669",19872128,140574117,"within a few hours","75%","100%",FALSE,3,"Private room",2,2,210,1,3,3,1,1,2,5,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.5
"11670",20040975,5813378,NA,NA,NA,FALSE,1,"Entire home/apt",2,2,210,3,4.67,4.33,5,5,5,4.33,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4.61
"11671",22062581,160351575,NA,NA,NA,FALSE,3,"Entire home/apt",2,2,210,3,3.67,4,3.67,4,4,4.33,3.33,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.88833333333333
"11672",22187951,15297805,"within an hour","100%","94%",TRUE,0,"Entire home/apt",2,2,210,159,4.86,4.84,4.94,4.98,4.97,4.96,4.7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,4.89833333333333
"11673",22558072,5250489,NA,NA,NA,FALSE,2,"Entire home/apt",2,2,210,10,4.9,4.7,4.8,5,4.9,4.9,4.7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4.83333333333333
"11674",24315510,9366292,NA,NA,NA,FALSE,1,"Entire home/apt",5,3,210,3,4.67,5,4.67,4.67,5,4.67,5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,4.835
"11675",24463765,58678980,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,210,3,5,4,5,5,5,5,5,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4.83333333333333
"11676",24602854,76388583,NA,NA,NA,FALSE,1,"Entire home/apt",1,2,210,14,4.75,5,4.33,4.83,5,4.75,4.67,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.76333333333333
"11677",28681771,4016439,NA,NA,NA,FALSE,0,"Entire home/apt",3,3,210,3,5,5,5,3.67,3.67,4.67,4.67,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,4.44666666666667
"11678",28998171,29384947,NA,NA,NA,FALSE,1,"Entire home/apt",2,2,210,12,4.92,4.92,4.75,4.92,5,4.58,4.92,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4.84833333333333
"11679",32394014,242772350,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,210,6,5,5,5,5,5,4.83,4.83,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4.94333333333333
"11680",32441800,20754471,NA,NA,NA,FALSE,1,"Entire home/apt",2,2,210,4,5,5,5,4.5,5,5,4.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4.83333333333333
"11681",34836972,14482027,NA,NA,NA,FALSE,1,"Entire home/apt",4,4,210,2,5,5,5,5,5,5,4.5,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,4.91666666666667
"11682",36538698,4250245,NA,NA,NA,FALSE,0,"Entire home/apt",2,1,210,2,5,5,5,5,5,5,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5
"11683",36651866,19019606,NA,NA,NA,FALSE,1,"Private room",1,1,210,1,4,3,4,3,3,4,3,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.33333333333333
"11684",36802213,199520969,NA,NA,NA,FALSE,1,"Private room",2,2,210,9,4.78,4.89,4.44,5,4.56,5,4.67,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,4.76
"11685",39837835,2442401,NA,NA,"0%",FALSE,1,"Entire home/apt",1,1,210,3,5,5,5,4.33,5,5,4.33,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.77666666666667
"11686",39992171,99895690,"within an hour","100%","100%",FALSE,4,"Entire home/apt",2,2,210,2,5,4,4.5,5,5,5,4.5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4.66666666666667
"11687",40985735,1556618,"within a day","80%","50%",FALSE,2,"Entire home/apt",2,2,210,7,4.71,4.71,4.57,4.86,5,4.71,4.71,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4.76
"11688",7826609,3453247,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,211,32,4.81,4.91,4.84,4.9,4.97,4.69,4.66,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4.82833333333333
"11689",9460389,13192638,"within a few hours","100%",NA,FALSE,2,"Entire home/apt",2,2,211,2,5,5,5,5,5,5,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5
"11690",14291044,5519532,NA,NA,NA,FALSE,1,"Entire home/apt",2,3,211,10,4.86,5,5,5,5,5,4.86,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4.97666666666667
"11691",18816460,23296415,"within a few hours","100%","100%",TRUE,1,"Entire home/apt",3,3,211,29,4.93,4.97,4.79,5,5,5,4.86,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,4.93666666666667
"11692",20702723,148192748,NA,NA,NA,FALSE,1,"Entire home/apt",2,2,211,24,4.67,4.75,4.54,4.92,4.96,5,4.58,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.79166666666667
"11693",29302172,220711664,"within an hour","96%","99%",FALSE,4,"Entire home/apt",2,0,211,24,4.63,4.58,4.67,4.83,4.79,4.46,4.13,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,4.57666666666667
"11694",45586950,369191693,"within an hour","100%","100%",TRUE,0,"Private room",1,1,211,2,5,5,5,5,5,5,4.5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4.91666666666667
"11695",12597756,68338234,"within an hour","100%","96%",FALSE,5,"Entire home/apt",2,5,212,96,4.22,4.47,4.44,4.37,4.58,4.79,4.04,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,4.44833333333333
