"","id","host_id","host_response_time","host_response_rate","host_accept_rate","superhost","n_host_listings","room_type","bedrooms","beds","price","n_reviews","rev_rating","rev_accuracy","rev_clean","rev_checkin","rev_comm","rev_location","rev_value","license","instant_bookable","n_reviews_month","balcony","lake_access","waterfront","private_entry","workspace","backyard","beachfront","kitchen","oven","stove","wifi","fridge","iron","bed_linens","tv","dryer","coffee_maker","washer","microwave","shampoo","hot_water","hangers","dishwasher","freezer","heating","free_parking","breakfast","fireplace","hair_dryer","pool","sauna","hot_tub","gym","bbq","airco","greeting_host","crib","high_chair","pets_allow","elevator","single_level","baby_safety_gates","baby_bath","changing_table","baby_monitor","fire_extinguisher","smoke_alarm","security_cameras","carbon_monoxide_alarm","smart_lock","first_aid"
"15616",48362375,19846505,NA,NA,"100%",0,1,"Entire home/apt",4,5,"$397.00",0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"15617",48389366,50513885,"within an hour","100%","100%",0,0,"Entire home/apt",1,1,"$100.00",0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15618",48503601,83666205,"within a day","70%","47%",0,0,"Private room",1,1,"$74.00",6,5,4.83,4.67,5,5,4.67,5,1,0,1.19,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
"15619",48514864,75415761,"within an hour","100%","100%",0,2,"Private room",1,1,"$99.00",1,5,5,5,5,5,5,5,1,0,0.43,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1
"15620",48515668,13405827,"within an hour","100%","94%",0,5,"Entire home/apt",1,1,"$123.00",0,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"15621",48517082,11724679,"within a day","100%","100%",0,0,"Entire home/apt",3,3,"$500.00",1,3,3,2,5,5,5,2,1,1,0.77,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
"15622",48517872,13405827,"within an hour","100%","94%",0,5,"Entire home/apt",NA,2,"$161.00",0,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"15623",48559369,391791658,"within a day","100%","100%",0,0,"Private room",1,2,"$105.00",2,2.5,3,3.5,4.5,4,5,3.5,1,0,0.52,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"15624",48567496,7689361,"within a few hours","100%","60%",0,0,"Entire home/apt",2,2,"$180.00",0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"15625",48579568,391929878,"within an hour","98%","97%",0,4,"Private room",NA,1,"$67.00",10,4.1,4.8,4.5,5,4.4,5,4.1,1,1,2.78,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"15626",48583776,43473439,NA,NA,NA,0,1,"Entire home/apt",1,1,"$133.00",0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"15627",48585578,391929878,"within an hour","98%","97%",0,4,"Private room",NA,1,"$86.00",10,4.8,4.7,4.4,5,4.6,5,4.7,1,1,1.9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"15628",48598128,391929878,"within an hour","98%","97%",0,4,"Private room",2,3,"$156.00",1,5,5,4,5,5,5,5,0,1,0.26,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"15629",48616475,13405827,"within an hour","100%","94%",0,5,"Entire home/apt",1,0,"$123.00",0,NA,NA,NA,NA,NA,NA,NA,0,1,NA,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"15630",48620851,392225507,"within an hour","100%","100%",0,0,"Private room",2,2,"$110.00",1,5,5,4,5,5,5,5,1,1,0.58,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"15631",48635632,392339388,"within an hour","100%",NA,0,0,"Private room",1,1,"$100.00",0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"15632",48636182,1297642,"within a few hours","100%","40%",0,1,"Entire home/apt",3,3,"$99.00",1,5,5,4,5,5,5,5,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"15633",48668767,391929878,"within an hour","98%","97%",0,4,"Private room",2,3,"$151.00",0,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"15634",48668901,391929878,"within an hour","98%","97%",0,4,"Private room",2,3,"$151.00",1,5,5,5,5,5,5,5,0,1,0.57,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"15635",48668956,391929878,"within an hour","98%","97%",0,4,"Private room",2,3,"$156.00",3,5,5,4.67,5,5,5,5,0,1,2.31,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15636",48677419,12584934,"within a day","83%","80%",0,0,"Entire home/apt",1,1,"$89.00",2,5,5,5,5,5,5,5,1,0,2,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"15637",48714757,40965630,"within a few hours","100%","50%",0,1,"Entire home/apt",2,2,"$175.00",1,5,5,5,5,5,5,5,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
"15638",48756406,55887236,NA,NA,"75%",0,1,"Entire home/apt",1,1,"$60.00",1,5,5,5,5,5,5,5,1,0,0.5,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"15639",48770881,11381560,"a few days or more","13%","30%",0,1,"Entire home/apt",1,NA,"$95.00",0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"15640",48778366,87948506,"a few days or more","33%","0%",0,1,"Entire home/apt",2,2,"$154.00",0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"15641",48808962,24331828,"within an hour","100%","75%",0,1,"Entire home/apt",2,2,"$150.00",0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"15642",48818438,654993,"within an hour","80%","70%",0,2,"Private room",1,1,"$75.00",1,5,5,5,5,5,5,5,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"15643",48841483,141658613,"within a few hours","100%","96%",0,1,"Entire home/apt",2,4,"$279.00",8,4.5,4.5,4.63,4.63,4.75,4.75,4.25,1,0,1.6,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"15644",48842752,141658613,"within a few hours","100%","96%",0,1,"Private room",1,2,"$95.00",0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"15645",48842950,141658613,"within a few hours","100%","96%",0,1,"Private room",1,2,"$97.00",3,5,5,5,5,5,4.67,5,1,0,0.71,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"15646",48868108,9084772,"within a few hours","100%","100%",0,0,"Entire home/apt",3,3,"$143.00",2,4,4.5,4.5,4.5,5,4.5,4,1,0,2,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"15647",48875301,141658613,"within a few hours","100%","96%",0,1,"Entire home/apt",2,4,"$275.00",2,4.5,4.5,5,5,3.5,5,3.5,1,0,0.69,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"15648",48875679,26857796,"within a few hours","100%","100%",0,0,"Entire home/apt",1,1,"$99.00",0,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"15649",48886686,79962492,"within a day","100%","17%",0,2,"Entire home/apt",NA,2,"$70.00",0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15650",48935523,103023330,"within an hour","88%","67%",0,1,"Entire home/apt",1,1,"$170.00",3,4.67,5,5,4.67,5,5,4.67,1,0,1.02,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"15651",48945665,8862907,"within a day","91%","75%",0,1,"Entire home/apt",2,2,"$160.00",1,5,5,5,4,5,4,5,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
"15652",48949401,21167882,"within an hour","97%","99%",0,38,"Entire home/apt",1,1,"$123.00",7,4.43,4.57,4,4.71,4.86,4.14,3.71,0,1,1.59,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"15653",48949415,21167882,"within an hour","97%","99%",0,38,"Entire home/apt",1,1,"$130.00",17,4.76,4.88,4.71,4.65,4.88,4.35,4.47,1,1,3.86,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"15654",48965659,7732898,"within an hour","100%","100%",0,0,"Entire home/apt",1,1,"$124.00",1,5,5,5,5,5,5,4,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"15655",48973855,34036690,"a few days or more","0%","0%",0,1,"Entire home/apt",1,1,"$150.00",0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"15656",48985114,7463798,NA,NA,NA,0,2,"Entire home/apt",2,2,"$300.00",0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"15657",48985640,167179768,"within an hour","100%","71%",0,0,"Entire home/apt",1,1,"$77.00",1,5,4,5,5,5,4,5,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"15658",49008373,245570474,"within an hour","90%","100%",1,0,"Private room",2,4,"$132.00",5,4.75,4.75,4.5,5,4.75,4.5,4,1,1,5,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1
"15659",49042011,5972379,"within a day","80%","39%",0,5,"Entire home/apt",NA,1,"$85.00",1,5,5,5,5,5,5,3,1,0,0.29,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"15660",49051217,47241656,"within a day","100%","88%",0,0,"Entire home/apt",2,3,"$349.00",4,5,4.75,5,5,5,5,4.75,1,0,1.19,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"15661",49051706,395599905,"within an hour","100%","100%",0,1,"Private room",1,1,"$65.00",0,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"15662",49052116,395599905,"within an hour","100%","100%",0,1,"Private room",1,1,"$60.00",0,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"15663",49065174,1108072,NA,NA,"50%",0,0,"Entire home/apt",1,1,"$85.00",0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"15664",49067950,21511958,"within an hour","100%","67%",0,1,"Entire home/apt",1,2,"$110.00",0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"15665",49068579,394272978,"within an hour","100%","100%",0,0,"Private room",1,1,"$100.00",0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
"15666",49085366,395882585,"within an hour","100%","100%",0,0,"Private room",1,NA,"$72.00",3,4.33,4.67,4.33,5,4.67,5,4.67,1,1,1.73,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15667",49089176,68481315,NA,NA,NA,0,0,"Entire home/apt",1,1,"$150.00",0,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"15668",49101225,23204045,"within a few hours","80%","77%",0,1,"Entire home/apt",1,1,"$140.00",5,4.6,4.8,4.4,5,4.8,4.8,4.6,1,0,1.23,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"15669",49102514,26206455,"within an hour","92%","99%",0,85,"Entire home/apt",2,3,"$107.00",0,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1
"15670",49119460,37752619,"within a few hours","74%","96%",0,5,"Entire home/apt",2,2,"$95.00",3,4.33,4.67,4.33,4.67,4.33,5,5,1,0,0.74,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"15671",49120098,6478619,NA,NA,NA,0,0,"Entire home/apt",3,4,"$175.00",2,5,5,5,5,5,5,5,1,0,0.49,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"15672",49128594,5972379,"within a day","80%","39%",0,5,"Entire home/apt",NA,1,"$85.00",0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"15673",49154707,396461838,"within a few hours","100%","50%",0,0,"Entire home/apt",2,3,"$200.00",0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"15674",49156450,13107539,NA,NA,NA,0,0,"Entire home/apt",1,2,"$100.00",0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"15675",49161472,48311659,"within an hour","100%","100%",0,1,"Entire home/apt",1,1,"$175.00",0,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"15676",49165343,357846211,"within an hour","100%","57%",0,0,"Entire home/apt",NA,1,"$99.00",1,5,5,5,5,5,5,5,1,0,0.81,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
"15677",49174280,106715174,"within a few hours","100%",NA,1,1,"Private room",1,NA,"$50.00",0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"15678",49193866,59732296,"within a few hours","100%","50%",0,0,"Entire home/apt",1,1,"$111.00",2,5,5,5,5,5,5,5,1,0,0.46,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15679",49207726,163704919,"within an hour","100%","100%",0,0,"Entire home/apt",1,2,"$125.00",3,5,5,5,5,5,5,5,1,1,3,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
"15680",49257338,397380186,"within a few hours","100%","46%",0,0,"Entire home/apt",1,1,"$190.00",4,4.67,4.67,5,5,5,5,4.67,1,0,1.06,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"15681",49315618,15923462,"within an hour","100%","100%",0,3,"Private room",1,2,"$75.00",6,5,5,5,5,5,5,4.83,1,0,6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
"15682",49318854,71272798,"within a few hours","83%","60%",0,1,"Entire home/apt",4,5,"$135.00",3,5,5,4.67,4.67,4.67,4.33,5,1,0,1.8,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"15683",49341793,398016480,"within an hour","90%","100%",0,1,"Entire home/apt",1,NA,"$96.00",1,5,5,5,5,5,5,5,1,0,0.44,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"15684",49342367,48515070,NA,NA,"56%",0,3,"Entire home/apt",2,1,"$59.00",3,5,5,5,4.67,5,5,5,1,0,0.99,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1
"15685",49357760,94061886,"within a day","100%","0%",0,1,"Entire home/apt",4,6,"$225.00",0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1
"15686",49360827,18888088,"within an hour","100%","100%",0,2,"Entire home/apt",2,2,"$195.00",3,5,5,4.67,5,5,4.67,4.67,1,0,0.83,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"15687",49364659,26917676,"within an hour","100%","100%",0,0,"Entire home/apt",1,1,"$150.00",2,5,5,4,5,5,5,5,1,0,0.63,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15688",49375834,398261845,"within an hour","99%","100%",0,8,"Private room",1,1,"$109.00",15,4.2,4.53,4.6,4.67,4.53,4.93,4.13,1,1,3.6,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"15689",49380261,46691672,"within an hour","100%","100%",1,36,"Entire home/apt",4,5,"$486.00",0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"15690",49410432,34907460,"within a few hours","100%","100%",0,0,"Entire home/apt",1,0,"$126.00",0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"15691",49434019,9162708,"within a few hours","100%","50%",1,2,"Entire home/apt",2,2,"$200.00",1,5,5,5,5,5,5,4,1,0,0.41,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"15692",49466684,366607134,"within an hour","91%","94%",0,4,"Private room",1,1,"$94.00",10,5,4.9,5,5,4.9,4.7,4.9,1,1,10,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
