"","id","host_id","host_response_time","host_response_rate","host_accept_rate","superhost","n_host_listings","room_type","bedrooms","beds","price","n_reviews","rev_rating","rev_accuracy","rev_clean","rev_checkin","rev_comm","rev_location","rev_value","license","instant_bookable","waterfront","balcony","kitchen","oven","wifi","tv","coffee_maker","washer","dishwasher","free_parking","fireplace","hot_tub","gym","airco","greeting_host","crib","luggage_dropoff","single_level","changing_table","fire_extinguisher","security_cameras","carbon_monoxide_alarm","private_entry"
"10986",32067350,198405490,"within a few hours","100%","97%",FALSE,9,"Shared room",1,2,336,27,4.96,4.93,4.89,4.96,4.93,5,4.7,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"10987",32068256,25182441,"within a few hours","100%","71%",TRUE,1,"Private room",2,2,235,38,4.97,4.95,5,4.97,4.97,5,4.82,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"10988",32078912,4046011,NA,NA,NA,FALSE,1,"Entire home/apt",2,2,125,4,5,4.75,4.75,5,4.75,4.75,4.25,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"10989",32086315,67297558,"a few days or more","0%","0%",FALSE,3,"Private room",1,1,70,10,4.4,4.3,4.3,4.2,4.4,4.4,4.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"10990",32090247,60385193,"within an hour","100%","80%",FALSE,1,"Entire home/apt",1,1,145,7,5,4.83,4.83,5,5,4.83,4.67,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"10991",32099173,117820649,"within a day","100%",NA,FALSE,5,"Private room",1,2,350,2,5,5,5,5,5,5,4.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"10992",32101806,220271041,NA,NA,NA,TRUE,1,"Entire home/apt",3,5,349,10,4.9,4.9,5,5,4.9,4.8,4.9,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"10993",32106661,33056769,NA,NA,NA,FALSE,1,"Private room",1,1,50,3,4.33,4.67,4.33,4.67,4.67,3.67,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"10994",32106777,5042513,NA,NA,NA,TRUE,1,"Entire home/apt",2,3,250,1,5,5,5,5,5,5,5,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
"10995",32107257,4235970,"within a day","60%","33%",FALSE,1,"Entire home/apt",2,3,100,8,5,5,5,4.86,5,5,4.86,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"10996",32108430,49158119,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,105,3,5,5,5,4.67,5,4.67,5,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"10997",32118715,163475919,NA,NA,NA,FALSE,2,"Entire home/apt",2,4,200,23,4.86,4.86,4.82,4.95,4.95,4.91,4.68,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"10998",32126451,241029345,"a few days or more","0%","0%",FALSE,1,"Entire home/apt",NA,1,130,19,4.53,4.53,4.58,4.84,4.84,4.68,4.37,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"10999",32135800,4668971,"within an hour","100%","100%",TRUE,3,"Private room",1,1,60,11,4.73,4.91,4.36,5,5,4.18,4.45,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11000",32153338,100346971,"within a few hours","100%","89%",TRUE,3,"Private room",NA,1,117,83,4.72,4.78,4.65,4.77,4.36,4.93,4.6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"11001",32155043,10886849,"within an hour","100%","100%",FALSE,1,"Entire home/apt",1,1,149,14,5,5,4.86,5,5,5,4.93,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"11002",32155806,76555617,"within an hour","100%","100%",TRUE,2,"Private room",1,1,125,24,4.88,5,4.96,5,5,5,4.88,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"11003",32157352,233891614,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,150,1,4,4,4,5,5,4,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11004",32165290,60665713,NA,NA,NA,FALSE,1,"Private room",1,1,68,1,5,5,5,5,5,5,5,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11005",32174641,166948296,NA,NA,NA,FALSE,1,"Entire home/apt",1,2,250,11,4.64,4.82,4.27,4.73,4.91,5,4.45,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"11006",32175531,8745073,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,100,2,5,4.5,5,5,5,4,4.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"11007",32176033,5497055,NA,NA,NA,FALSE,1,"Entire home/apt",3,6,200,6,5,5,5,5,5,5,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"11008",32179987,241449179,"within an hour","100%","89%",TRUE,2,"Private room",1,1,127,153,4.92,4.9,4.82,4.98,4.99,4.95,4.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"11009",32180451,241449179,"within an hour","100%","89%",TRUE,2,"Private room",1,1,144,139,4.84,4.81,4.88,4.94,4.97,4.9,4.69,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
"11010",32184201,241484665,"within a few hours","100%","95%",TRUE,1,"Entire home/apt",1,2,81,33,4.97,4.94,4.97,4.97,5,4.82,4.67,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
"11011",32203074,1217629,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,180,2,5,5,5,5,5,5,4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"11012",32213603,187978238,"within an hour","100%","100%",TRUE,1,"Entire home/apt",2,2,425,25,4.84,4.96,4.52,4.96,5,5,4.64,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"11013",32227796,6147632,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,135,9,4.67,4.78,4.44,4.89,5,4.78,4.78,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"11014",32228213,4778719,NA,NA,NA,FALSE,1,"Entire home/apt",1,2,100,6,5,5,4.83,5,5,5,5,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"11015",32228677,241833264,"within an hour","100%",NA,FALSE,2,"Private room",1,1,70,23,4.67,4.71,4.71,4.76,4.9,5,4.71,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"11016",32229445,6647910,NA,NA,NA,FALSE,1,"Entire home/apt",3,4,150,5,4.8,5,4.8,5,5,4.8,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"11017",32234104,241644101,"within a few hours","100%","98%",FALSE,15,"Entire home/apt",1,1,242,2,4,5,5,5,5,5,4,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11018",32234160,241644101,"within a few hours","100%","98%",FALSE,15,"Entire home/apt",1,1,139,21,4.86,4.9,4.9,5,4.9,5,4.67,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11019",32234250,241644101,"within a few hours","100%","98%",FALSE,15,"Entire home/apt",1,1,244,1,5,5,5,5,5,5,5,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11020",32234281,130578463,NA,NA,NA,FALSE,1,"Entire home/apt",3,3,180,5,4.4,4.6,4,5,5,4.6,3.8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11021",32234486,241644101,"within a few hours","100%","98%",FALSE,15,"Entire home/apt",1,1,249,2,5,4.5,5,4.5,4.5,4.5,3,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11022",32234583,241644101,"within a few hours","100%","98%",FALSE,15,"Entire home/apt",1,1,249,1,2,2,5,5,5,5,3,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11023",32234666,241644101,"within a few hours","100%","98%",FALSE,15,"Entire home/apt",1,1,231,3,5,4.67,5,5,5,5,5,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11024",32235313,241644101,"within a few hours","100%","98%",FALSE,15,"Entire home/apt",1,3,444,1,3,5,5,5,5,5,5,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11025",32235358,241644101,"within a few hours","100%","98%",FALSE,15,"Entire home/apt",1,3,364,1,4,3,4,5,5,5,4,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"11026",32235546,241644101,"within a few hours","100%","98%",FALSE,15,"Entire home/apt",1,2,320,1,5,5,5,5,5,4,5,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11027",32241646,52210234,NA,NA,NA,FALSE,2,"Entire home/apt",1,1,100,3,5,4.67,5,5,5,5,4.67,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"11028",32250908,4684764,NA,NA,"100%",TRUE,2,"Private room",1,1,80,75,4.87,4.92,4.92,4.95,4.95,4.89,4.67,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"11029",32252034,242055822,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,225,5,4.8,5,4,5,4.8,5,4.8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"11030",32253177,4684764,NA,NA,"100%",TRUE,2,"Private room",1,1,80,73,4.79,4.9,4.9,4.95,4.95,4.81,4.7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"11031",32275591,7912474,"within a few hours","100%","75%",FALSE,1,"Private room",1,1,64,18,4.78,5,4.78,5,4.94,4.78,4.89,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"11032",32279522,96002738,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,65,12,5,4.92,4.92,4.83,4.92,4.67,4.58,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"11033",32279527,242262009,"within an hour","100%","100%",FALSE,1,"Entire home/apt",1,2,201,12,4.67,4.75,4.08,4.83,4.83,4.92,4.58,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"11034",32280529,242268894,NA,NA,NA,FALSE,1,"Private room",1,1,55,2,4.5,5,4,4.5,5,4,4.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11035",32280609,93048035,NA,NA,NA,FALSE,1,"Entire home/apt",2,2,156,10,4.9,5,4.9,4.6,4.8,4.6,4.7,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
"11036",32284450,82063024,NA,NA,"33%",FALSE,1,"Entire home/apt",1,1,89,7,4.71,4.71,4.71,5,4.86,4.57,4.57,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"11037",32284498,20101540,NA,NA,NA,FALSE,1,"Entire home/apt",2,1,150,3,5,5,5,5,5,4.33,4,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"11038",32288544,242364062,NA,NA,NA,FALSE,1,"Private room",1,0,60,1,1,1,4,5,3,5,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11039",32300799,38464749,NA,NA,NA,TRUE,1,"Entire home/apt",1,1,240,11,4.91,5,4.73,5,4.82,4.73,4.45,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11040",32304359,2881513,"within a day","100%",NA,FALSE,0,"Entire home/apt",4,5,266,6,4.4,4.8,4.4,4.6,4.8,4.8,4.2,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"11041",32308761,71326897,"within a day","100%","0%",FALSE,2,"Entire home/apt",1,1,120,3,5,5,5,5,5,4.67,5,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
"11042",32325478,2117872,NA,NA,NA,FALSE,2,"Private room",1,1,60,10,4.33,4.44,4.56,4.89,5,4.89,4.33,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"11043",32325935,105681650,NA,NA,NA,TRUE,2,"Entire home/apt",2,2,160,18,4.83,4.94,4.83,4.94,5,4.94,4.94,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
"11044",32331255,4801449,"a few days or more","0%","0%",FALSE,2,"Entire home/apt",4,4,200,2,5,5,5,5,5,5,4.5,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"11045",32338616,23743991,NA,NA,NA,FALSE,1,"Private room",1,1,77,3,4.67,4.67,4.67,5,5,5,4.33,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"11046",32349420,242886512,"within a few hours","100%","100%",TRUE,1,"Private room",NA,3,118,34,4.94,4.91,4.94,5,4.97,4.68,4.94,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"11047",32349776,21607172,NA,NA,NA,FALSE,1,"Entire home/apt",2,2,200,9,5,5,4.89,4.89,5,4.89,4.67,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"11048",32352898,240660599,"within a few hours","100%",NA,FALSE,1,"Private room",2,2,100,2,5,5,5,4,5,5,5,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"11049",32354091,8127901,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,160,3,5,5,4,5,5,4.67,4.67,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"11050",32371223,17152895,NA,NA,NA,FALSE,2,"Entire home/apt",1,1,80,2,5,5,5,4.5,5,5,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"11051",32392390,243243401,NA,NA,NA,FALSE,1,"Entire home/apt",5,5,239,1,5,5,4,5,5,5,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"11052",32393519,241819753,"within an hour","100%","100%",FALSE,2,"Private room",1,1,149,1,5,5,4,5,4,5,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"11053",32393661,241819753,"within an hour","100%","100%",FALSE,2,"Private room",1,0,179,2,5,5,5,5,5,5,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"11054",32394014,242772350,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,210,6,5,5,5,5,5,4.83,4.83,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"11055",32394591,34827697,NA,NA,NA,FALSE,1,"Entire home/apt",2,2,250,6,4.25,4.25,3.25,4.75,4.75,5,3.75,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"11056",32404225,71145287,NA,NA,NA,FALSE,2,"Entire home/apt",3,2,199,4,5,5,5,5,5,4.75,4.75,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
